Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Jerusalem,1996,PG-13,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">SEK 40,000,000 (estimated)</span></li></ul></div></li",Non,Non,"The beginning of the 20th century. Gertrud and Ingmar are in love with each other. While Ingmar is away during the winter, a religious wave spreads in the area. Also Gertrud becomes a follower of the new Christian belief. The new priest is very mesmerizing and he wants his followers to emigrate with him to Palestine. Ingmar's sister decides to follow him and sells the home which has been the family's for centuries. The only way for Ingmar to save it is to marry the daughter of the man who buys it, Barbro. With Ingmar married to another, Gertrud cannot stay and follows the others to Palestine. However, Ingmar does not love Barbro. He is still in love with Gertrud and eventually follows her.",eastern europe love palestine sweden marriage 6 more ,204
Tieta of Agreste,1996,,Comedy Drama Romance ,,,,"Just when her family starts believing that she is dead and that they can expect a rich heritage, Tieta returns from São Paulo to her native village in Bahia, which she had been forced to leave long ago because of her involvement with a goatherd. Believed to be fabulously rich--and nobody knows how--she brings, to the great disappointment of her family, a young stepdaughter and heir. With the arrival of Tieta, turmoil enters the life of her family and their fellow villagers, most particularly those of her nephew who was promised to the Church, and the young aspiring mayor.",female full frontal nudity male full rear nudity deep cleavage bare breasts female pubic hair 16 more ,122
Juloratoriet,1996,,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">SEK 30,000,000 (estimated)</span></li></ul></div></li",Non,Non,"The 1930s. Sidner's mother Solveig dies in a very unfortunate bicycle accident involving some cows. Sidner, his sister and his father Aron move to Sunne to work at a hotel. Aron tries hard to leave the sweet memories of his wife behind him but that isn't made easier by the fact that he always meets her ghost. Aron gets himself a pen friend, a young girl in New Zealand called Tessa. He starts to dream of beginning a new life on the other side of the world. Will his dreams come true and can they help him to cure his regret over the death of his wife?",eastern europe accident new zealand 1930s simulated blow job 7 more ,124
Djöflaeyjan,1996,,Comedy Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">ISK 200,000,000 (estimated)</span></li></ul></div></li","5,814","5,814",Djoflaeyjan takes place in Reykjavik in the years following World War II. The British and American occupation army has left their bunkers behind. They became homes to hundreds of lower-class people who were pouring into the capital during those years. Djoflaeyjan tells the story of the struggle and often humorous life of people in the bunkers in those difficult times.,barracks elvis presley unsubtitled foreign language dysfunctional family post world war two 16 more ,153
The Disappearance of Finbar,1996,,Drama Mystery ,,,,"Finbar and Danny are close childhood friends who live in a depressing neighbourhood in an Irish town. Finbar gets the chance to play soccer in an international soccer team abroad but can't use it and comes back. He went as a hero and came back as loser. Even the relation to Danny gets worse. In an act of desperation he jumps from a bridge and just disappears. After years of missing Finbar, he calls Danny from Sweden and Danny follows this call disappearing from this neighbourhood, too. In an odyssey, Danny travels from Stockholm to the far north of Sweden, to Lappland, looking for Finbar. Up there, he does not only meet Finbar but also very nice people and the lovely Abbi. But the friendship to Finbar has changed and their lives evantually separate.",sweden friendship f rated dublin ireland runaway 3 more ,114
The Nymph,1996,,Drama Romance ,,,,"During World War II, in a small Italian village, Nunziata is an easy woman married to cuckold tailor Gioacchino. Her teenage daughter Miluzza teases men with her clothes and gets them to lust after her. One day Nunziata dies having sex with an Italian corporal at home and Miluzza finds a job in the factory of the wealthy Don Peppe, who rapes her. When she returns home she learns that Gioacchino died that afternoon. Soon there are rumors that Miluzza had an affair with Don Peppe, but her grandfather protects her. Then Miluzza's village is bombed, her grandpa dies, and she moves to another town to live with a friend. When she finds Italian soldier Pietro wounded in the leg in her house, Miluzza saves his life and helps him return to his family. Pietro proposes to marry her, but her mother wants to prove that Miluzza is virgin before blessing the marriage.",cheating wife simulated blowjob older woman younger man sex sexually frustrated woman teenage sexuality 5 more ,65
Victory,1996,R,Adventure Drama Romance Thriller ,,,,"Axel Heyst lives on a secluded island near the Dutch East Indies port of Surabaya. The year is 1913. While on personal business to the port, he visits the hotel owned by racist German Schomberg. An all-woman orchestra plays in the hotel each night, and orchestra owner, San Giacomo agrees to ""sell"" one of the girls, Alma, to Schomberg. She asks Heyst to save her from the villains and they escape to his island and live there with native servant Wang. Schomberg points sinister Mr. Jones and his two fellow bandits to that island, saying that the fortune lies ahead of them there.",island port orchestra hotel bandit 101 more ,153
Celluloide,1996,,Drama History ,,,,"The making of ""Roma, città aperta"" by Rossellini, the difficulties in producing it, the mild reaction from the audience at the opening night.",one word title based on novel ,65
How the Toys Saved Christmas,1996,Not Rated,Animation Adventure Family Fantasy ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€2,500,000 (estimated)</span></li></ul></div></li",Non,Non,"When Santa's helper Granny Rose falls ill and must take off a Christmas Eve, she recruits Mr. Grimm to help deliver all the toys. What no one but the toys knows is that Mr. Grimm plans to auction off the toys to the highest bidder! His plan means that the toys won't make it to the children who are their destinies. The toys decide to deliver themselves, and the story follows them as they struggle to avoid the heartless Mr. Grimm and to find their true homes.",christmas in danger good versus evil toy christmas fear 22 more ,141
Tu nombre envenena mis sueños,1996,,Drama Romance Thriller ,,,,The investigation of an apparent suicide in post-war Spain leads Inspector Barciela to discover a story of revenge for the hatred and grudges of the past.,spanish civil war post world war two hiding funeral 1940s 41 more ,145
