Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Le corbillard de Jules,1982,,Comedy ,,,,"This is the story of poor Jules Ribourdoir, who died on the field of honor on the Lorraine front in September 1944 and whom his father, the butcher-boss of his state, brought back in his old gas-fueled van in order to give him a burial decent in the family vault in Gentilly. But do not think you are going to mope on this trip - Pedro the anarchist, Jean-Paul the blond and Phonphonse, the escort soldiers keep the happy mood. There is the wine, the whiff, the dating girls, the good quartering jokes. Of course, from time to time, the memory of a machine gun burst goes back to your memory - A burst gone, why? The hearse will still reach a good cemetery. For the greatest glory of his father, Jules will be buried under the rhetorical flowers of comrade Jacques Duclos, specially moved to honor a little soldier who died for France reconciled with his working class.",based on novel ,60.0
The Assistant,1982,,Drama ,,,,,based on novel ,60.0
Die Gerechten von Kummerow,1982,,Family ,,,,,based on novel ,60.0
Dôra Doralina,1982,,Drama ,,,,,based on novel character name in title ,60.0
Kaseki no kouya,1982,,Action Crime ,,,,,based on novel ,120.0
Divoký koník Ryn,1982,,Family ,,,,,based on novel ,60.0
Rote Liebe - Wassilissa,1982,,,,,,,based on novel ,60.0
Ao Sul do Meu Corpo,1982,,Drama ,,,,,male frontal nudity male nudity male rear nudity female nudity male objectification 1 more ,60.0
"India, Daughter of the Sun",1982,,Drama ,,,,"A white man finds a beautiful Indian in a diamond extraction site in the State of Goiás, Brazil, and falls in love.",based on novel ,60.0
Niech cie odleci mara,1982,,Drama ,,,,,based on novel ,60.0
Sny o Zambezi,1982,,Drama ,,,,,three word title place in title bare chested male male objectification based on novel ,60.0
Vishnyovyy omut,1982,,Drama ,,,,,based on novel ,60.0
Deseti brat,1982,,Drama ,,,,Based on the novel by Josip Jurcic and set in rural Yugoslavia in the 1840's. The tenth brother of a family returns to the family home to take revenge on his father who had abandoned him as a child.,based on novel ,60.0
Weekend Shuffle,1982,,,,,,,based on novel ,60.0
Sreshta na silite,1982,,Drama ,,,,"In December 1876, a conference of the great powers - Great Britain, France, Germany, Austria-Hungary, Italy and Russia - was held in Istanbul. A project to create two autonomous Bulgarian regions with the capitals of Sofia and Tarnovo is being discussed. The Turkish government refuses the draft, arguing that the new constitution "" ensures peace and good governance of the entire empire."" The plot is based on the personal drama of two Bulgarian immigrants. One of them is an agent of the Russian government in Istanbul. The other is an employee at the home of the British Colonial Secretary. The relationship of the two with the other characters shows that the story is built not only on the "" advance "", but also ""behind the scenes"".",based on novel ,60.0
Los pasajeros del jardín,1982,,Drama Romance ,,,,"After learning that her partner is terminally ill, a woman tries to make the best of the few months they have left to be together.",based on novel ,60.0
Dyavolskoto orazhie,1982,,Adventure Fantasy ,,,,"The nineteenth century. Batil is a young boyar. An envoy of the Bulgarian tsar comes to him with a request to open the secret weapon of the Savoyans. Together with two friends, he infiltrates the fortress of Amedee of Savoy and frees the boyar Dragot and his daughter Radusha from captivity. Batil manages to capture the knight Roland, and he learns what is actually a ""devil"" weapon. It's gunpowder. Radusha helps Bathil and his friends sink a ship carrying gunpowder. She decided to stay with Batil forever.",based on novel ,60.0
Corrida,1982,,Drama Romance ,,,,,based on novel ,60.0
Het verleden,1982,,,,,,,based on novel ,60.0
Aus heiterem Himmel,1982,,Drama ,,,,,f rated based on novel ,60.0
To fragma,1982,,Drama ,,,,"A government-mandated expert on dams and conscientious mechanical engineer arrives at a rain-soaked village somewhere in rural Edessa, to inspect a historical and weather-beaten barrier. Before long, his fears will come true, as a multitude of imperceptible yet very serious hairline cracks throughout the massive construction is bound to lead to a catastrophic dam failure, due to the immense hydrostatic pressure of the accumulated rain-water in the reservoir. And, to make matters worse, corrupt politicians; narrow-minded personal interests; monolithic bureaucracy, and even superstition, stand in the way of a bitter but logical conclusion. Will the all-powerful body of water claim back its land?",greece greek hellas hellenic athenian 90 more ,60.0
Maradisobis kanoni,1982,,Crime Drama ,,,,,based on novel ,60.0
Nepokornaya,1982,,Drama ,,,,,based on novel ,60.0
Nay-tezhkiyat gryah,1982,,Drama ,,,,"In the last moments of his life, the writer turns over episodes from his past. He finds the cause of another death, ahead of the last breath.",based on novel ,60.0
Zhenskiye radosti i pechali,1982,,Drama War ,,,,,based on novel ,60.0
Posledniy geym,1982,,Drama ,,,,,based on novel ,60.0
Ot zimy do zimy,1982,,Drama ,,,,,repetition in title season in title based on novel ,60.0
Svidaniye s molodostyu,1982,,Drama Romance ,,,,,based on novel ,60.0
Hugh MacLennan: Portrait of a Writer,1982,,,,,,,based on novel ,3480.0
Elegiya,1982,,Drama ,,,,"Two generations live together in a decent Bulgarian family. The elderly are pensioners; the young couple manages it somehow. The father is an advocate of the stable family values and the son is infidel to his wife. During one of his love exploits, a boy gets killed. The father gets informed and their differences deepen. The mother takes her son under her wing, and his young wife is in agony. Disgusted at the spiritual meanness and cynicism of his kin, the father decides to live all by himself.",based on novel ,60.0
Tsushima Maru: Sayônara Okinawa,1982,,Animation History War ,,,,,anime based on novel ,60.0
The Howling,1981,R,Horror ,"1,000,000 (estimated)","17,985,893","17,985,893","In a red light district, newswoman Karen White is bugged by the police, investigating serial killer Eddie Quist, who has been molesting her through phone calls. After police officers find them in a peep-show cabin and shoot Eddie, Karen becomes emotionally disturbed and loses her memory. Hoping to conquer her inner demons, she heads for the Colony, a secluded retreat where the creepy residents are rather too eager to make her feel at home. There also seems to be a bizarre connection between Eddie Quist and this supposedly safe haven. And when, after nights of being tormented by unearthly cries, Karen ventures into the forest and makes a terrifying discovery.",werewolf silver bullet psychiatrist forest female full frontal nudity 150 more ,60.0
For Your Eyes Only,1981,PG,Action Adventure Thriller ,"28,000,000 (estimated)","54,812,802","54,813,222","After disposing of a familiar looking face, Bond is sent to recover a communication device, known as an A.T.A.C., which went down with a British spy ship as it sunk. Bond must hurry though, as the Russians are also out for this device. On his travels, he also meets Melina Havelock, whose parents were brutally murdered. Bond also encounters Aristotle Kristatos and Milos Colombo. Each of them are accusing the other of having links with with the Russians. Bond must team up with Melina, solve who the true ally is, and find the A.T.A.C. before it's too late.",cortina italy 007 albania blofeld's cat official bond film 165 more ,120.0
Das Boot,1981,,Adventure Drama Thriller War ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">DEM 32,000,000 (estimated)</span></li></ul></div></li","11,487,676","11,487,676","It is 1942 and the German submarine fleet is heavily engaged in the so-called ""Battle of the Atlantic"" to harass and destroy British shipping. With better escorts of the destroyer class, however, German U-boats have begun to take heavy losses. ""Das Boot"" is the story of the crew of one such U-Boat, with the film examining how these submariners maintained their professionalism as soldiers and attempted to accomplish impossible missions, all the while attempting to understand and obey the ideology of the government under which they served.",submarine movie submarine ship's log submarine crew german navy 314 more ,120.0
