Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
How to Be Single,2016,R,Comedy Drama Romance ,"38,000,000 (estimated)","46,843,513","112,343,513","There's a right way to be single, a wrong way to be single, and then...there's Alice. And Robin. Lucy. Meg. Tom. David. New York City is full of lonely hearts seeking the right match, be it a love connection, a hook-up, or something in the middle. And somewhere between the teasing texts and one-night stands, what these unmarrieds all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love. Sleeping around in the city that never sleeps was never so much fun.",male objectification erection visible through clothing erection erect penis erotica 72 more ,65
Jack Reacher: Never Go Back,2016,PG-13,Action Crime Thriller ,"60,000,000 (estimated)","58,697,076","162,146,076","After accomplishing the assignment of dismantling a human trafficking organization, the former military and drifter Jack Reacher goes to Washington to invite his liaison, Major Susan Turner, to have dinner with him. However, he meets her substitute, Colonel Sam Morgan, who explains that Major Turner has been arrested and accused of espionage. Jack seeks out her veteran lawyer, Colonel Bob Moorcroft, who explains that Major Turner has also been accused of the murders of two soldiers in Afghanistan. Further, he also tells Jack he is being sued, accused by a woman of being the father of her fifteen year-old daughter, Samantha. When Moorcroft is murdered, Jack is accused of being the killer and sent to a prison. He sees that Turner and he have been framed and also that Turner will be killed by two assassins. However, he rescues her and they flee. Soon, they realize that there is a conspiracy involving military people from the army and a government contractor that is a powerful arms dealer. Jack also learns that Samantha is in danger and Turner and he rescue her. They decide to protect her since a skilled assassin is hunting them down while they try to find the motive of the conspiracy. Who can be trusted?",sequel literary adaptation second part restaurant kitchen kitchen fight 416 more ,145
Alice Through the Looking Glass,2016,PG,Adventure Family Fantasy Mystery ,"170,000,000 (estimated)","77,041,381","299,820,798","Alice returns to the magical world of Underland, only to find the Hatter in a horrible state. With the help of her friends, Alice must travel through time to save the Mad Hatter and Underland's fate from the evil clutches of the Red Queen and a clock like creature, known as Time.",alice character alice in wonderland mad hatter queen time travel 94 more ,95
The 5th Wave,2016,PG-13,Action Adventure Sci-Fi Thriller ,"38,000,000 (estimated)","34,916,787","109,906,372","Four waves of increasingly deadly attacks have left most of Earth in ruin. Against a backdrop of fear and distrust, Cassie is on the run, desperately trying to save her younger brother. As she prepares for the inevitable and lethal fifth wave, Cassie teams up with a young man who may become her final hope - if she can only trust him.",alien based on novel male objectification invasion kiss 333 more ,85
Our Kind of Traitor,2016,R,Crime Drama Thriller ,Non,"3,153,157","10,711,027","When Perry and his wife, Gail, cross paths with the charismatic Dima on their Moroccan holiday, the forceful Russian is quick to challenge Perry to a friendly game of tennis. But this innocuous contest is not all it seems - Dima is a long-time servant of the Russian mafia, whose new boss, 'The Prince', wants him and his family dead. His only hope is to ask the unsuspecting Perry to broker him sanctuary with the British intelligence services, in return for exposing a vein of corruption that runs right to the heart of the City of London. Soon they find themselves on a tortuous journey through Paris to a safe house in the Swiss Alps and, with the might of the Russian mafia closing in, begin to realize this particular match has the highest stakes of all.",russian mafia mi6 corrupt politician teacher russian mob 58 more ,144
Allegiant,2016,PG-13,Action Adventure Mystery Sci-Fi Thriller ,"110,000,000 (estimated)","66,184,051","179,246,868","After the earth-shattering revelations of INSURGENT, Tris must escape with Four and go beyond the wall enclosing Chicago. For the first time ever, they will leave the only city and family they have ever known. Once outside, old discoveries are quickly rendered meaningless with the revelation of shocking new truths. Tris and Four must quickly decide who they can trust as a ruthless battle ignites beyond the walls of Chicago which threatens all of humanity. In order to survive, Tris will be forced to make impossible choices about courage, allegiance, sacrifice and love.",based on young adult novel dystopia tough girl surveillance based on novel 233 more ,122
Cell,2016,R,Action Adventure Horror Sci-Fi Thriller ,Non,Non,"1,323,012","When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",cell phone signal zombie apocalypse survivor artist 248 more ,143
The Light Between Oceans,2016,PG-13,Drama Romance ,"20,000,000 (estimated)","12,545,979","25,975,621","Tom, a war weary man takes a job as a lighthouse keeper on an island for the solitude. He meets a beautiful young woman, Isabelle and they eventually marry. One day they see a small dingy with an infant and man inside floating in the ocean. They rush to rescue them only to find the man is dead. They struggle over the decision to report it and whether to keep the baby. Heartbroken because she had already had miscarriages twice, Isabelle persuades Tom not to tell anyone about this and leave the girl to herself as if it were their child. He buries the man on the island, and the couple names the girl Lucy. He succumbs to her persuasion just to make her happy. It's only years later that they discover that the child still has a mother looking for her.",lighthouse husband wife relationship lighthouse keeper loss of husband 1920s 64 more ,151
Elle,2016,R,Crime Drama Thriller ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€9,000,000 (estimated)</span></li></ul></div></li","2,341,534","12,748,594","Michèle seems indestructible. Head of a successful video game company, she brings the same ruthless attitude to her love life as to business. Being attacked in her home by an unknown assailant changes Michèle's life forever. When she resolutely tracks the man down, they are both drawn into a curious and thrilling game-a game that may, at any moment, spiral out of control.",video game industry rape video game company pepper spray cat 145 more ,121
The Choice,2016,PG-13,Drama Romance ,Non,"18,730,891","23,079,932","In a small coastal town, the veterinarian Travis Shaw works with his father Shep and is very close to his beloved sister Steph. Travis is very successful with the women and dates Monica every now and then. When the resident Gabby Holland moves to the next door house, she initially believes he is a pretentious man. But when her boyfriend Ryan MacCarthy, who is fellow doctor in the same hospital where she works, needs to travel to another city, Gabby and Travis have a relationship and fall in love with each other. Out of the blue, Ryan returns and proposes to marry her. Now Gabby has to make a choice between her two loves.",tragic event lilac the flower naming a pickup truck game playing reading a book aloud 257 more ,75
